activityinstanceid,activitycustomerkey,automationname,activityinstancestarttime_utc,activityinstanceendtime_utc,activityname,activityinstancestatus,activityinstancestatusdetails,duration
805A349A-CF7F-4C63-B8D8-56687045577E,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 4:42:31 AM,3/27/2023 4:43:40 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
FDFED630-6D30-4DF1-866D-7E481D600551,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 5:42:34 PM,3/25/2023 5:43:35 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
C2A142D9-4689-4315-9FF2-41440978E81E,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 5:42:34 PM,3/26/2023 5:43:22 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
4A7BA116-8B4A-462C-A141-678F986F65E4,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 8:42:44 PM,3/23/2023 8:43:50 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
C404C2CD-7FDC-40CD-B0FC-F941A21699BC,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 7:42:27 AM,3/23/2023 7:43:02 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
9F4893E0-E0AE-4FDA-A34D-E0DAC1CF6261,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 10:42:34 AM,3/18/2023 10:43:41 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
2FC11D14-3324-4EB8-9515-4E63136F62D5,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 10:42:31 AM,3/22/2023 10:43:36 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
4F0B8FFC-1126-416C-B01F-CB36D35C73D7,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 11:43:17 PM,3/20/2023 11:44:14 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
27B1DC9C-337A-4FEE-B0E3-7130C4C290D6,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 4:43:00 AM,3/20/2023 4:43:46 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,0
8AE3F776-1BB8-47B9-8551-49F72C1EC00B,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 3:42:41 PM,3/20/2023 3:43:32 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
0D9B3668-92D1-4C33-9FF7-17E2AE03F559,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 11:42:25 AM,3/19/2023 11:42:48 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,0
649A5B59-A9A0-41AD-898F-3ABEEAF74DBD,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 6:42:47 PM,3/19/2023 6:43:50 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
2FAC1788-758C-4400-84B7-D2F8A1AA2249,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 2:42:30 PM,3/24/2023 2:43:21 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
E096835C-5F5E-471B-A27F-4F3A470D1F3E,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 1:43:32 AM,3/19/2023 1:45:18 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,2
B25CEAEA-930F-4751-B575-4CF02A539485,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 11:42:25 AM,3/20/2023 11:42:47 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,0
C426D9BA-5C80-4BE2-B630-5EEF2BB30C85,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 3:42:55 AM,3/27/2023 3:44:16 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,2
69C7F65D-4573-47CF-BF03-412DA4D816D9,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 11:42:25 AM,3/26/2023 11:42:56 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,0
5D086BF6-F14E-4B29-9B1A-BA89660B3070,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 3:42:33 PM,3/25/2023 3:43:41 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
76D48850-2F2B-451F-A340-5901670293A0,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 3:43:17 AM,3/24/2023 3:44:50 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
11940E21-A402-498E-BEDC-8D4B31469936,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 12:43:08 AM,3/25/2023 12:43:48 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,0
BDF83C99-2581-46B6-A09D-3058A806B2B4,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 7:42:27 AM,3/25/2023 7:42:49 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,0
A42D6CFC-3B43-4525-A7D1-D9700ECFE482,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 4:42:33 AM,3/21/2023 4:43:15 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
77665521-D06D-4104-BEF4-A08A63571DDB,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 7:42:42 PM,3/18/2023 7:43:13 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
A94EFDD6-47A3-470C-BB16-7672473237EE,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 2:43:56 AM,3/20/2023 2:45:09 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,2
600AF513-434B-40AA-881C-7DD2F4AFDA1D,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 2:43:23 AM,3/23/2023 2:44:21 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
52470787-B42B-4656-B1C2-A03B9109DE7A,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 8:42:37 AM,3/27/2023 8:43:14 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
AD5B151A-58B3-4783-9B3F-AF698B093627,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 9:42:57 PM,3/20/2023 9:43:33 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
89C1C1D6-1C1F-40E0-AE49-A7B9597ACB9D,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 10:42:42 PM,3/25/2023 10:43:40 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
74099E9C-2FCE-4B1C-B0B8-3E9495555314,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 3:43:01 AM,3/21/2023 3:43:37 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,0
671F0F37-E0E5-4A4C-BDC8-5BED4933EF5A,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 3:42:49 AM,3/19/2023 3:43:35 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
55B55956-EC1F-4FE6-96C7-456E3C150BEE,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 12:42:38 PM,3/21/2023 12:43:11 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
CC36AABC-A2F2-4184-AFFD-C76CB4E3C783,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 2:43:45 PM,3/19/2023 2:44:48 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
5A701A91-41C9-4E39-AAE6-F3CC775FC37F,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 1:43:51 AM,3/21/2023 1:45:27 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,2
3A23AF0F-29B5-4146-84CB-5F20F9757F5F,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 11:42:38 PM,3/26/2023 11:43:16 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
21A85D06-0DE3-4239-976B-0CF62D17699D,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 9:42:54 AM,3/22/2023 9:43:29 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
EBC3BB09-9DDD-4347-B6B6-1E3121CBB706,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 4:42:51 PM,3/21/2023 4:43:31 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
C85FEF04-2302-4271-80C2-F4BABEA4A549,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 5:42:40 AM,3/19/2023 5:43:16 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
B9AA32E6-E1F5-4311-88B9-980EDB9BF349,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 8:42:48 PM,3/26/2023 8:43:33 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
78A09CFE-B6A3-4B49-81B3-EC31D424732F,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 4:42:40 AM,3/25/2023 4:43:36 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
C79A0C5F-7E8E-43D1-B2BD-3EF21BC63749,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 4:42:31 AM,3/27/2023 4:43:18 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
26829940-F240-4EE7-B2E7-82A8B1DCB3A2,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 5:42:34 PM,3/25/2023 5:43:12 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
7BCB88D7-7F3A-442E-B06E-510C380B15C3,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 5:42:34 PM,3/26/2023 5:43:33 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
C3B310B3-E9DB-4A35-9961-AA8D9A6CE79D,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 8:42:44 PM,3/23/2023 8:43:40 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
AC915860-A82F-40BC-91C4-10111C6A4F0F,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 7:42:27 AM,3/23/2023 7:42:51 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,0
2D2C88E1-9DB7-4A53-89B1-BF1AB3C01839,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 11:42:29 AM,3/24/2023 11:42:51 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,0
092A3D31-BC52-4B52-9D8C-F614A4E34087,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 2:43:22 AM,3/22/2023 2:44:17 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
9A6CBDF6-A837-490F-9C5A-AB31BA64CCB0,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 4:42:37 AM,3/24/2023 4:43:45 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
E40B90DF-F28B-4C64-9B4E-A9A32C8B1D8B,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 12:42:47 PM,3/24/2023 12:43:25 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
E88207CC-6D0D-493B-8092-09BE2A2A8EA2,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 8:42:40 PM,3/18/2023 8:43:56 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
E6B94336-F53D-43AA-92CD-15FF91973F68,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 9:42:34 AM,3/27/2023 9:43:45 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
0EE6035B-801C-4C37-B62E-B854781CD301,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 8:42:38 PM,3/19/2023 8:43:46 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
68C8B181-252A-48B7-B238-670A4178EF18,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 11:42:42 PM,3/24/2023 11:43:23 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
1B9A4CC5-7BA7-4395-B93A-947D1C1E71DC,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 5:42:29 PM,3/24/2023 5:42:50 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,0
54B77668-BC7C-42A7-BA86-253AFD4E2542,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 4:42:31 PM,3/20/2023 4:43:31 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
BCD9DEF4-B523-48E3-A0D2-0B02247DA4B0,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 1:42:28 PM,3/20/2023 1:42:49 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,0
E3FE53E8-AB2E-4AE4-BF04-35384290E10F,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 12:43:34 AM,3/21/2023 12:44:48 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
4D1BCA2B-EE02-47FE-9CA1-59CAF01A8C9D,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 8:42:48 PM,3/20/2023 8:43:35 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
5A0AA22E-A4E9-4AD5-A3AD-8C9CA7EBC2EC,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 11:42:32 PM,3/18/2023 11:43:22 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
090B96BF-F534-43C3-A99C-FD9E45C43F80,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 4:42:43 AM,3/18/2023 4:43:28 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
F9520E93-A89D-4497-BDE8-03A88780D583,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 10:42:49 PM,3/18/2023 10:43:45 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
ECE0DA6C-6081-4D94-992C-2D5D79F3DEE6,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 1:43:45 AM,3/20/2023 1:45:45 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,2
33259462-7A36-4954-84D5-D14F2280F28D,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 3:42:39 PM,3/18/2023 3:43:29 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
ADA580D5-B1A8-4C9F-9870-B8304F03387C,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 8:42:34 AM,3/24/2023 8:43:35 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
2E14D636-D5EA-467D-A50B-A2FB0E24D0D7,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 5:42:55 AM,3/20/2023 5:43:34 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
B78619AD-ED7E-4B36-8E23-3CDA8911A405,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 10:42:56 PM,3/24/2023 10:43:40 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
DB6FA273-D443-428B-B2B6-39A0ED674E95,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 3:42:52 AM,3/20/2023 3:43:44 AM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
CA9ECC5D-C94D-4094-91D0-368B7429D03D,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 6:43:04 PM,3/18/2023 6:43:45 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,0
BCC03AC0-2E4F-4FA4-B11F-197224FEAC36,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 11:42:37 PM,3/23/2023 11:43:30 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
281912C3-E957-4FC1-BC9B-7F95CB178D43,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 10:42:34 AM,3/18/2023 10:43:17 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
863241F0-B7A9-4DFD-A22E-CC3F4BA14A9B,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 10:42:31 AM,3/22/2023 10:43:24 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
52A177E4-01B0-43CA-A539-53DD530ABD0A,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 11:43:18 PM,3/20/2023 11:43:59 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,0
CD34A06C-098A-4CE0-A388-FDE08F9FFDBB,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 4:43:00 AM,3/20/2023 4:43:45 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,0
55CB8C68-CCEE-4821-ADD0-E6920C6332B6,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 3:42:41 PM,3/20/2023 3:43:20 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
23C1B4CF-8801-41EE-AC1F-30073F9ED169,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 11:42:25 AM,3/19/2023 11:42:45 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,0
9166A99C-9C93-450B-A600-FBFB97E9F4B3,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 6:42:47 PM,3/19/2023 6:43:33 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
BEBCA001-B905-49B7-AD33-D0D968A84F20,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 2:42:30 PM,3/24/2023 2:43:33 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
66EDDC4A-12E9-42C7-BE3E-E45812748CC6,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 1:43:32 AM,3/19/2023 1:44:35 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
3583ABBE-07AB-49BA-BF66-31777609B6A5,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 11:42:25 AM,3/20/2023 11:42:38 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,0
53A11CBF-4816-40BB-B10A-C6D0F6847AB5,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 3:42:55 AM,3/27/2023 3:43:53 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
485FDBFE-C61D-490F-8598-E86D89F96074,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 11:42:25 AM,3/26/2023 11:42:47 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,0
7ADDE8E3-1F30-441D-BC43-61E4DEF65956,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 3:42:33 PM,3/25/2023 3:43:22 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
812D2C85-FD29-46FF-B2E7-695499EB302D,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 3:43:17 AM,3/24/2023 3:44:26 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
147214CA-1A36-441E-A70B-810EDEF3CF74,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 11:42:29 AM,3/24/2023 11:42:50 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,0
D24D4C9F-28F3-40BD-B909-919C23F94CBF,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 2:43:22 AM,3/22/2023 2:44:05 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
3A0704F4-AC0A-47F2-B18A-8D1EF04B8092,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 4:42:37 AM,3/24/2023 4:43:22 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
4AF83795-156A-424C-BE61-EFD1037A8BEE,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 12:42:47 PM,3/24/2023 12:43:24 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
859D939A-92ED-4B14-81B9-7B56412169DA,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 8:42:41 PM,3/18/2023 8:43:16 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
EEF10C25-29F3-4B00-8A7C-480AA2C81EA3,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 9:42:34 AM,3/27/2023 9:43:23 AM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
2159AF44-05BB-463D-8AC1-D28614783B71,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 8:42:38 PM,3/19/2023 8:43:11 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
1C4C77DF-C6C6-4178-878E-2987EC042131,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 11:42:42 PM,3/24/2023 11:43:27 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
D3A30BDA-EB17-4F40-99F1-7C25F6290090,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 5:42:29 PM,3/24/2023 5:42:41 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,0
2DAF8795-BEC8-4732-95FB-0678190B6326,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 4:42:32 PM,3/20/2023 4:43:17 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,1
72BB5976-DB45-4782-A910-E101BC8FF042,af62c669-5485-49af-989f-47d956a28e74,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 1:42:28 PM,3/20/2023 1:42:50 PM,Extract-Upload C7315249._SFMCSMSEngagementEvent into S3,Complete,,0
AFA9FEDF-1555-46ED-B187-63C778EB36EC,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 5:42:28 PM,3/23/2023 5:43:00 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
4013A1F5-46DA-4DAE-8B97-D130EEDF307D,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 9:42:46 PM,3/23/2023 9:43:49 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
CC2FCCF7-EB7D-41BE-BA0F-8531EF5C108D,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 6:42:36 PM,3/23/2023 6:43:34 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,1
4281526E-A1E3-4E3D-A024-B8C8881799CF,4b500065-7437-4387-a4b0-f0ad2f0655b7,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 7:50:06 PM,3/21/2023 7:50:40 PM,Extract-Upload C518002961._SFMCPushEngagementEvent into S3,Complete,,0
